PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	EA	EY	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Wang, Xinfang (Jocelyn); Curry, David J.								A robust approach to the share-of-choice product design problem								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				40	6			818	826		10.1016/j.omega.2012.01.004					DEC 2012	2012										7	0	0	0	0	7			0305-0483			WOS:000302990300017		
J	Uzar, M. Furkan; Catay, Bulent								Distribution planning of bulk lubricants at BP Turkey								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				40	6			870	881		10.1016/j.omega.2012.01.008					DEC 2012	2012										5	0	0	0	0	5			0305-0483			WOS:000302990300021		
J	Su, Yiqiang; Geunes, Joseph								Price promotions, operations cost, and profit in a two-stage supply chain								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				40	6			891	905		10.1016/j.omega.2012.01.010					DEC 2012	2012										10	0	0	0	1	11			0305-0483			WOS:000302990300023		
J	Wang, Xiaojun; Li, Dong					Wang, Xiaojun/0000-0002-5788-9387			A dynamic product quality evaluation based pricing model for perishable food supply chains								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				40	6			906	917		10.1016/j.omega.2012.02.001					DEC 2012	2012										96	13	0	11	1	107			0305-0483			WOS:000302990300024		
J	Boylan, John E.; Syntetos, Aris A.								Forecasting in management science								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				40	6			681	681		10.1016/j.omega.2011.09.007					DEC 2012	2012										3	0	0	0	0	3			0305-0483			WOS:000302990300001		
J	Liang, Liang; Wang, Xihui; Gao, Jianguo								An option contract pricing model of relief material supply chain								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				40	5			594	600		10.1016/j.omega.2011.11.004					OCT 2012	2012										31	10	0	1	0	41			0305-0483			WOS:000301614100010		
J	Zhao, Ze; Wang, Jianzhou; Zhao, Jing; Su, Zhongyue								Using a Grey model optimized by Differential Evolution algorithm to forecast the per capita annual net income of rural households in China								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				40	5			525	532		10.1016/j.omega.2011.10.003					OCT 2012	2012										73	8	0	0	0	77			0305-0483			WOS:000301614100003		
J	Kong, Wei-Hsin; Fu, Tsu-Tan								Assessing the performance of business colleges in Taiwan using data envelopment analysis and student based value-added performance indicators								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				40	5			541	549		10.1016/j.omega.2011.10.004					OCT 2012	2012										23	1	0	0	1	25			0305-0483			WOS:000301614100005		
J	Juo, Jia-Ching; Fu, Tsu-Tan; Yu, Ming-Miin								Non-oriented slack-based decompositions of profit change with an application to Taiwanese banking								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				40	5			550	561		10.1016/j.omega.2011.11.002					OCT 2012	2012										22	0	0	0	0	22			0305-0483			WOS:000301614100006		
J	Chen, Jing; Zhang, Hui; Sun, Ying								Implementing coordination contracts in a manufacturer Stackelberg dual-channel supply chain								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				40	5			571	583		10.1016/j.omega.2011.11.005					OCT 2012	2012										142	34	0	1	1	176			0305-0483			WOS:000301614100008		
J	Qian, Fubin; Gribkovskaia, Irina; Laporte, Gilbert; Halskau, Oyvind, Sr.				cheng, pui sze/U-2757-2017	Gribkovskaia, Irina/0000-0002-0078-3426			Passenger and pilot risk minimization in offshore helicopter transportation								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				40	5			584	593		10.1016/j.omega.2011.11.003					OCT 2012	2012										15	0	0	0	0	15			0305-0483			WOS:000301614100009		
J	Li, Xiang; Li, Yongjian; Cai, Xiaoqiang								A note on the random yield from the perspective of the supply chain								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				40	5			601	610		10.1016/j.omega.2011.12.003					OCT 2012	2012										22	1	0	0	0	23			0305-0483			WOS:000301614100011		
J	Li, Yongjun; Chen, Yao; Liang, Liang; Xie, Jianhui								DEA models for extended two-stage network structures								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				40	5			611	618		10.1016/j.omega.2011.11.007					OCT 2012	2012										88	2	0	3	5	93			0305-0483			WOS:000301614100012		
J	Yang, Lixing; Li, Keping; Gao, Ziyou; Li, Xiang								Optimizing trains movement on a railway network								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				40	5			619	633		10.1016/j.omega.2011.12.001					OCT 2012	2012										100	6	0	1	1	104			0305-0483			WOS:000301614100013		
J	Chen, Li-Fei								A novel approach to regression analysis for the classification of quality attributes in the Kano model: an empirical test in the food and beverage industry								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				40	5			651	659		10.1016/j.omega.2011.12.004					OCT 2012	2012										36	0	0	2	0	36			0305-0483			WOS:000301614100015		
J	Li, Xiangyong; Aneja, Y. P.; Huo, Jiazhen								Using branch-and-price approach to solve the directed network design problem with relays								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				40	5			672	679		10.1016/j.omega.2011.11.006					OCT 2012	2012										10	0	0	0	0	10			0305-0483			WOS:000301614100017		
J	Deane, Jason; Agarwal, Anurag								Scheduling online advertisements to maximize revenue under variable display frequency								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				40	5			562	570		10.1016/j.omega.2011.11.001					OCT 2012	2012										19	1	0	0	0	19			0305-0483			WOS:000301614100007		
J	Lagodimos, A. G.; Christou, I. T.; Skouri, K.					Skouri, Konstantina/0000-0002-2596-1188			Computing globally optimal (s,S,T) inventory policies								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				40	5			660	671		10.1016/j.omega.2011.12.008					OCT 2012	2012										8	0	0	0	0	8			0305-0483			WOS:000301614100016		
J	Nicolau, Juan L.				Nicolau, Juan Luis/I-4982-2016	Nicolau, Juan Luis/0000-0003-0048-2823			The effect of winning the 2010 FIFA World Cup on the tourism market value: The Spanish case								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				40	5			503	510		10.1016/j.omega.2011.10.002					OCT 2012	2012										11	0	0	0	0	11			0305-0483			WOS:000301614100001		
J	Nickel, Stefan; Saldanha-da-Gama, Francisco; Ziegler, Hans-Peter				Saldanha-da-Gama, Francisco/K-7584-2012; FCUL, CIO/D-3663-2015	Saldanha-da-Gama, Francisco/0000-0002-2074-1856; 			A multi-stage stochastic supply network design problem with financial decisions and risk management								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				40	5			511	524		10.1016/j.omega.2011.09.006					OCT 2012	2012										79	2	0	0	1	81			0305-0483			WOS:000301614100002		
J	Banerjee, Pradeep K.; Turner, T. Rolf					Turner, Rolf/0000-0001-5521-5218			A flexible model for the pricing of perishable assets								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				40	5			533	540		10.1016/j.omega.2011.10.001					OCT 2012	2012										8	0	0	1	0	8			0305-0483			WOS:000301614100004		
J	Kopanos, Georgios M.; Puigjaner, Luis; Georgiadis, Michael C.				Georgiadis, Michael C/A-4472-2013; Puigjaner, Luis/K-4932-2019; Kopanos, Georgios/C-3608-2012	Georgiadis, Michael C/0000-0002-2016-5131; Kopanos, Georgios/0000-0003-0636-8490			Simultaneous production and logistics operations planning in semicontinuous food industries								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				40	5			634	650		10.1016/j.omega.2011.12.002					OCT 2012	2012										37	1	0	0	1	38			0305-0483			WOS:000301614100014		
J	Mujawar, Sachin; Huang, Simin; Nagi, Rakesh								Scheduling to minimize stringer utilization for continuous annealing operations								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				40	4			437	444		10.1016/j.omega.2011.08.007					AUG 2012	2012										4	0	0	0	0	4			0305-0483			WOS:000297781600003		
J	Hosoda, Takamichi; Disney, Stephen M.					Disney, Stephen/0000-0003-2505-9271			A delayed demand supply chain: Incentives for upstream players								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				40	4			478	487		10.1016/j.omega.2011.09.005					AUG 2012	2012										18	1	0	1	0	19			0305-0483			WOS:000297781600007		
J	Kadzinski, Milosz; Greco, Salvatore; Slowinski, Roman				Kadzinski, Milosz/L-8304-2014; Slowinski, Roman/A-5751-2013	Kadzinski, Milosz/0000-0003-1806-3715; Slowinski, Roman/0000-0002-5200-7795; Greco, Salvatore/0000-0001-8293-8227			Extreme ranking analysis in robust ordinal regression								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				40	4			488	501		10.1016/j.omega.2011.09.003					AUG 2012	2012										50	1	0	1	1	52			0305-0483			WOS:000297781600008		
J	Qin, Hu; Luo, Meifeng; Gao, Xiang; Lim, Andrew				Qin, Hu/B-4527-2012; Luo, Meifeng/D-3763-2016; Lim, Andrew/A-8597-2010	Luo, Meifeng/0000-0001-5044-2737; Lim, Andrew/0000-0003-0510-8080			The freight allocation problem with all-units quantity-based discount: A heuristic algorithm								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				40	4			415	423		10.1016/j.omega.2011.05.005					AUG 2012	2012										11	0	0	1	0	11			0305-0483			WOS:000297781600001		
J	Bana E Costa, Carlos A.; Oliveira, Monica D.				Oliveira, Monica/O-8132-2019; 李, 涵/B-4995-2012; Oliveira, Monica/D-4996-2009; Bana e Costa, Carlos/B-9362-2009	Oliveira, Monica/0000-0003-4053-9214; Oliveira, Monica/0000-0003-4053-9214; Bana e Costa, Carlos/0000-0001-7906-379X			A multicriteria decision analysis model for faculty evaluation								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				40	4			424	436		10.1016/j.omega.2011.08.006					AUG 2012	2012										44	1	0	0	1	46			0305-0483			WOS:000297781600002		
J	Mansini, Renata; Savelsbergh, Martin W. P.; Tocchella, Barbara				Savelsbergh, Martin/E-4295-2010; Savelsbergh, Martin/O-8434-2019	Savelsbergh, Martin/0000-0001-7031-5516; Savelsbergh, Martin/0000-0001-7031-5516; Mansini, Renata/0000-0002-2194-0339			The supplier selection problem with quantity discounts and truckload shipping								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				40	4			445	455		10.1016/j.omega.2011.09.001					AUG 2012	2012										45	2	0	1	0	47			0305-0483			WOS:000297781600004		
J	Durbach, Ian N.; Stewart, Theodor J.				Stewart, Theodor J/E-8192-2013	Stewart, Theodor J/0000-0002-2107-5955; Durbach, Ian/0000-0003-0769-2153			A comparison of simplified value function approaches for treating uncertainty in multi-criteria decision analysis								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				40	4			456	464		10.1016/j.omega.2011.08.004					AUG 2012	2012										24	0	0	0	1	25			0305-0483			WOS:000297781600005		
J	Karaoglan, Ismail; Altiparmak, Fulya; Kara, Imdat; Dengiz, Berna					KARAOGLAN, Ismail/0000-0002-6023-6918			The location-routing problem with simultaneous pickup and delivery: Formulations and a heuristic approach								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				40	4			465	477		10.1016/j.omega.2011.09.002					AUG 2012	2012										61	4	0	0	0	65			0305-0483			WOS:000297781600006		
J	Balan, S.; Vrat, Prem; Kumar, Pradeep								Information distortion in a supply chain and its mitigation using soft computing approach (Retraction of vol 37, pg 282, 2009)								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				40	4			502	502		10.1016/j.omega.2011.06.001					AUG 2012	2012										0	0	0	0	0	0			0305-0483			WOS:000297781600009		
J	Ozen, Ulas; Dogru, Mustafa K.; Tarim, S. Armagan				Tarim, S. Armagan/B-4414-2010; Ozen, Ulas/A-4238-2015; Oliveira, Luciano/N-4674-2014	Tarim, S. Armagan/0000-0001-5601-3968; Ozen, Ulas/0000-0002-8648-0468; 			Static-dynamic uncertainty strategy for a single-item stochastic inventory control problem								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				40	3			348	357		10.1016/j.omega.2011.08.002					JUN 2012	2012										6	0	0	1	0	6			0305-0483			WOS:000296955400010		
J	Garcia, C. A.; Ibeas, A.; Herrera, J.; Vilanova, R.				Vilanova, Ramon/L-4129-2014; Herrera-Cuartas, Jorge Aurelio/W-6381-2018; Ibeas, Asier/N-9703-2014	Vilanova, Ramon/0000-0002-8035-5199; Herrera-Cuartas, Jorge Aurelio/0000-0003-0273-4043; Ibeas, Asier/0000-0001-5094-3152			Inventory control for the supply chain: An adaptive control approach based on the identification of the lead-time								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				40	3			314	327		10.1016/j.omega.2011.07.003					JUN 2012	2012										23	2	0	1	0	25			0305-0483			WOS:000296955400007		
J	Elitzur, Ramy; Gavious, Arieh; Wensley, Anthony K. P.					wensley, anthony/0000-0002-9724-433X			Information systems outsourcing projects as a double moral hazard problem								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				40	3			379	389		10.1016/j.omega.2011.06.005					JUN 2012	2012										16	3	0	0	0	19			0305-0483			WOS:000296955400013		
J	Jornsten, Kurt; Nonas, Sigrid Lise; Sandal, Leif; Uboe, Jan								Transfer of risk in the newsvendor model with discrete demand								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				40	3			404	414		10.1016/j.omega.2011.07.001					JUN 2012	2012										16	0	0	0	0	16			0305-0483			WOS:000296955400015		
J	Wee, Hui-Ming; Wang, Wan-Tsu								A supplement to the EPQ with partial backordering and phase-dependent backordering rate								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				40	3			264	266		10.1016/j.omega.2011.06.007					JUN 2012	2012										11	1	0	0	0	12			0305-0483			WOS:000296955400002		
J	Lai, Kee-hung; Wong, Christina W. V.				Lai, Kee-hung/B-4054-2009	Lai, Kee-hung/0000-0001-9296-0882; WONG, Christina W.Y./0000-0002-6130-9613			Green logistics management and performance: Some empirical evidence from Chinese manufacturing exporters								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				40	3			267	282		10.1016/j.omega.2011.07.002					JUN 2012	2012										151	1	0	7	5	156			0305-0483			WOS:000296955400003		
J	Li, Jingpeng; Burke, Edmund K.; Curtois, Tim; Petrovic, Sanja; Qu, Rong					Curtois, Timothy/0000-0002-4743-416X; Qu, Rong/0000-0001-8318-7509; Li, Jingpeng/0000-0002-6758-0084			The falling tide algorithm: A new multi-objective approach for complex workforce scheduling								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				40	3			283	293		10.1016/j.omega.2011.05.004					JUN 2012	2012										21	0	0	0	0	21			0305-0483			WOS:000296955400004		
J	Pang, Jifang; Liang, Jiye				李, 涵/B-4995-2012				Evaluation of the results of multi-attribute group decision-making with linguistic information								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				40	3			294	301		10.1016/j.omega.2011.07.006					JUN 2012	2012										63	13	0	0	0	76			0305-0483			WOS:000296955400005		
J	Teng, Jinn-Tsair; Min, Jie; Pan, Qinhua				chiu, takeung/A-2046-2013				Economic order quantity model with trade credit financing for non-decreasing demand								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				40	3			328	335		10.1016/j.omega.2011.08.001					JUN 2012	2012										74	5	0	1	0	79			0305-0483			WOS:000296955400008		
J	Ma, Hong; Cheang, Brenda; Lim, Andrew; Zhang, Lei; Zhu, Yi				Cheang, Brenda/B-1512-2010; Lim, Andrew/A-8597-2010	Cheang, Brenda/0000-0002-4998-5168; Lim, Andrew/0000-0003-0510-8080			An investigation into the vehicle routing problem with time windows and link capacity constraints								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				40	3			336	347		10.1016/j.omega.2011.08.003					JUN 2012	2012										13	1	0	0	0	14			0305-0483			WOS:000296955400009		
J	Su, Ping; Tian, Zhongjun; Wang, Haiyan								On service degrade at a discount: Capacity, demand pooling, and optimal discounting								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				40	3			358	367		10.1016/j.omega.2011.08.005					JUN 2012	2012										3	0	0	0	0	3			0305-0483			WOS:000296955400011		
J	Xu, Jiuping; Li, Zongmin				李, 涵/B-4995-2012				A review on Ecological Engineering based Engineering Management								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				40	3			368	378		10.1016/j.omega.2011.06.004					JUN 2012	2012										16	0	0	2	0	16			0305-0483			WOS:000296955400012		
J	Verdecho, Maria-Jose; Alfaro-Saiz, Juan-Jose; Rodriguez-Rodriguez, Raul; Ortiz-Bas, Angel				Ortiz, Angel/L-1230-2014; Rodriguez Rodriguez, Raul/A-1039-2015	Ortiz, Angel/0000-0001-5690-0807; Rodriguez Rodriguez, Raul/0000-0001-5133-7023			A multi-criteria approach for managing inter-enterprise collaborative relationships								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				40	3			249	263		10.1016/j.omega.2011.07.004					JUN 2012	2012										32	0	0	0	2	34			0305-0483			WOS:000296955400001		
J	Brabazon, Philip G.; MacCarthy, Bart				Brabazon, Philip G/H-6723-2015	Brabazon, Philip G/0000-0002-8637-9765			Investigating a long tail in retail vehicle sales								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				40	3			302	313		10.1016/j.omega.2011.07.005					JUN 2012	2012										5	0	0	0	0	5			0305-0483			WOS:000296955400006		
J	Amado, Carla A. F.; Santos, Sergio P.; Marques, Pedro M.				Amado, Carla/A-9854-2011; Santos, Sergio/A-9695-2011	Amado, Carla/0000-0001-6944-5129; Santos, Sergio/0000-0001-9811-3799			Integrating the Data Envelopment Analysis and the Balanced Scorecard approaches for enhanced performance assessment								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				40	3			390	403		10.1016/j.omega.2011.06.006					JUN 2012	2012										49	0	0	2	2	49			0305-0483			WOS:000296955400014		
J	Pelegrin, Blas; Fernandez, Pascual; Garcia Perez, Maria Dolores; Cano Hernandez, Saul				HERNANDEZ, PASCUAL FERNANDEZ/Q-9406-2018	HERNANDEZ, PASCUAL FERNANDEZ/0000-0001-9194-4610			On the location of new facilities for chain expansion under delivered pricing								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				40	2			149	158		10.1016/j.omega.2011.04.005					APR 2012	2012										11	2	1	0	0	14			0305-0483			WOS:000295312200002		
J	Anken, F.; Beasley, J. E.				Beasley, John/A-7471-2008	Beasley, John/0000-0002-4758-9970			Corporate structure optimisation for multinational companies								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				40	2			230	243		10.1016/j.omega.2011.06.003					APR 2012	2012										6	1	0	0	0	7			0305-0483			WOS:000295312200010		
J	Plastria, F.				Plastria, Frank/M-8089-2019				A note towards improved homeland defense								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				40	2			244	248		10.1016/j.omega.2011.05.006					APR 2012	2012										2	0	0	0	0	2			0305-0483			WOS:000295312200011		
J	Olhager, Jan; Prajogo, Daniel I.				Prajogo, Daniel/P-9717-2017	Prajogo, Daniel/0000-0002-8178-6249; Olhager, Jan/0000-0002-0175-1557			The impact of manufacturing and supply chain improvement initiatives: A survey comparing make-to-order and make-to-stock firms								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				40	2			159	165		10.1016/j.omega.2011.05.001					APR 2012	2012										31	1	0	0	3	34			0305-0483			WOS:000295312200003		
J	Masselink, Inge H. J.; van der Mijden, Thomas L. C.; Litvak, Nelly; Vanberkel, Peter T.								Preparation of chemotherapy drugs: Planning policy for reduced waiting times								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				40	2			181	187		10.1016/j.omega.2011.05.003					APR 2012	2012										10	0	0	0	1	11			0305-0483			WOS:000295312200005		
J	Arcelus, F. J.; Kumar, Satyendra; Srinivasan, G.								Risk tolerance and a retailer's pricing and ordering policies within a newsvendor framework								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				40	2			188	198		10.1016/j.omega.2011.05.007					APR 2012	2012										31	1	0	0	0	32			0305-0483			WOS:000295312200006		
J	Zhao, Li; Tian, Peng; Li, Xiangyong								Dynamic pricing in the presence of consumer inertia								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				40	2			137	148		10.1016/j.omega.2011.04.004					APR 2012	2012										22	3	0	0	0	25			0305-0483			WOS:000295312200001		
J	Pan, Quan-Ke; Ruiz, Ruben				Pan, Quan-ke/F-2019-2013; Garcia, Ruben Ruiz/L-5381-2019; Ruiz, Ruben/G-3929-2015	Pan, Quan-ke/0000-0002-5022-7946; Garcia, Ruben Ruiz/0000-0003-3295-3888; Ruiz, Ruben/0000-0003-3295-3888			An estimation of distribution algorithm for lot-streaming flow shop problems with setup times								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				40	2			166	180		10.1016/j.omega.2011.05.002					APR 2012	2012										74	11	0	1	0	85			0305-0483			WOS:000295312200004		
J	Huebner, Alexander H.; Kuhn, Heinrich								Retail category management: State-of-the-art review of quantitative research and software applications in assortment and shelf space management								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				40	2			199	209		10.1016/j.omega.2011.05.008					APR 2012	2012										48	2	1	0	0	50			0305-0483			WOS:000295312200007		
J	Li, Xiangyong; Aneja, Y. P.; Huo, Jiazhen								A robust branch-and-cut approach for the minimum-energy symmetric network connectivity problem								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				40	2			210	217		10.1016/j.omega.2011.05.009					APR 2012	2012										4	0	0	0	0	4			0305-0483			WOS:000295312200008		
J	Pan, Quan-Ke; Wang, Ling				Pan, Quan-ke/F-2019-2013	Pan, Quan-ke/0000-0002-5022-7946			Effective heuristics for the blocking flowshop scheduling problem with makespan minimization								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				40	2			218	229		10.1016/j.omega.2011.06.002					APR 2012	2012										54	3	0	1	1	58			0305-0483			WOS:000295312200009		
J	Redondo, Juana L.; Fernandez, Jose; Arrondo, Aranzazu G.; Garcia, Inmaculada; Ortigosa, Pilar M.				Redondo, Juana/N-1230-2014; Fernandez, Inmaculada Garcia/B-8432-2011; Fernandez, Jose/I-4196-2012; Ortigosa, Pilar M./A-3129-2013	Redondo, Juana/0000-0003-2826-1635; Fernandez, Inmaculada Garcia/0000-0002-1138-2118; Fernandez, Jose/0000-0002-9774-9055; Ortigosa, Pilar M./0000-0001-6514-6543			Fixed or variable demand? Does it matter when locating a facility?								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				40	1			9	20		10.1016/j.omega.2011.02.007					JAN 2012	2012										19	2	0	0	0	21			0305-0483			WOS:000292473800002		
J	Proano, Ruben A.; Jacobson, Sheldon H.; Zhang, Wenbo					Jacobson, Sheldon/0000-0002-9042-8750			Making combination vaccines more accessible to low-income countries: The antigen bundle pricing problem								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				40	1			53	64		10.1016/j.omega.2011.03.006					JAN 2012	2012										5	0	0	0	0	5			0305-0483			WOS:000292473800006		
J	Grigoroudis, E.; Orfanoudaki, E.; Zopounidis, C.				Grigoroudis, Evangelos/D-7716-2013				Strategic performance measurement in a healthcare organisation: A multiple criteria approach based on balanced scorecard								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				40	1			104	119		10.1016/j.omega.2011.04.001					JAN 2012	2012										85	1	0	3	3	87			0305-0483			WOS:000292473800011		
J	Rakes, Terry R.; Deane, Jason K.; Rees, Loren Paul								IT security planning under uncertainty for high-impact events								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				40	1			79	88		10.1016/j.omega.2011.03.008					JAN 2012	2012										26	0	0	0	0	26			0305-0483			WOS:000292473800008		
J	Liberatore, Federico; Scaparra, Maria P.; Daskin, Mark S.				Daskin, Mark/T-8913-2018; Daskin, Mark/B-7458-2009; Liberatore, Federico/E-2963-2010	Daskin, Mark/0000-0001-5509-2588; Liberatore, Federico/0000-0001-7807-2192; Scaparra, Maria/0000-0002-2725-5439			Hedging against disruptions with ripple effects in location analysis								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				40	1			21	30		10.1016/j.omega.2011.03.003					JAN 2012	2012										83	1	0	1	0	84			0305-0483			WOS:000292473800003		
J	Delorme, Xavier; Dolgui, Alexandre; Kovalyov, Mikhail Y.				Dolgui, Alexandre/K-1688-2013	Dolgui, Alexandre/0000-0003-0527-4716; Delorme, Xavier/0000-0002-9465-1255			Combinatorial design of a minimum cost transfer line								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				40	1			31	41		10.1016/j.omega.2011.03.004					JAN 2012	2012										16	0	0	0	0	16			0305-0483			WOS:000292473800004		
J	Morais, Danielle C.; de Almeida, Adiel Teixeira				Morais, Danielle C/G-9697-2012; de Almeida, Adiel Teixeira/G-9541-2012	Morais, Danielle C/0000-0003-4430-8122; de Almeida, Adiel Teixeira/0000-0002-2757-1968			Group decision making on water resources based on analysis of individual rankings								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				40	1			42	52		10.1016/j.omega.2011.03.005					JAN 2012	2012										70	1	0	6	4	74			0305-0483			WOS:000292473800005		
J	Barros, Carlos Pestana; Managi, Shunsuke; Matousek, Roman				Xu Mingwen, Xu Mingwen/T-6734-2017; Managi, Shunsuke/G-1740-2013	Managi, Shunsuke/0000-0001-7883-1427; Matousek, Roman/0000-0002-4066-9580; Barros, Carlos/0000-0002-5863-2874			The technical efficiency of the Japanese banks: Non-radial directional performance measurement with undesirable output								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				40	1			1	8		10.1016/j.omega.2011.02.005					JAN 2012	2012										143	3	0	6	0	146			0305-0483			WOS:000292473800001		
J	Xu, Yan; Yeh, Chung-Hsing					Xu, Yan/0000-0002-3319-4695; Yeh, Chung-Hsing/0000-0002-2938-1455			An integrated approach to evaluation and planning of best practices								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				40	1			65	78		10.1016/j.omega.2011.03.007					JAN 2012	2012										12	0	0	0	0	12			0305-0483			WOS:000292473800007		
J	Kao, Chiang; Pao, Hwei-Lan								Predicting project approvals: A case of grants from the National Science Council of Taiwan								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				40	1			89	95		10.1016/j.omega.2011.03.009					JAN 2012	2012										3	0	0	1	0	3			0305-0483			WOS:000292473800009		
J	Ma, Li-Ching								Screening alternatives graphically by an extended case-based distance approach								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				40	1			96	103		10.1016/j.omega.2011.03.010					JAN 2012	2012										17	2	0	0	0	19			0305-0483			WOS:000292473800010		
J	Lin, Yi-Kuei; Yeh, Cheng-Ta								Determining the optimal double-component assignment for a stochastic computer network								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				40	1			120	130		10.1016/j.omega.2011.04.002					JAN 2012	2012										9	0	0	0	0	9			0305-0483			WOS:000292473800012		
